ZIPCODE,TIME1,TIME2,VIS1,VIS2,XRN1,XRN2,XRN3,XRN4,XRN5,VAR1,VAR2,VAR3,VAR4,VAR5,TRN_AMT,TOTAL_TRN_AMT,TRN_TYPE
683,11,11,0,0,1,1,0,0,1,3,1,-2.088,28,0,12.95,12.95,FRAUD
656,19,19,1,0,1,0,0,0,1,3,0,33.144,6,0,38.85,38.85,FRAUD
648,18,18,0,0,0,1,1,0,1,1,1,-13.72,27,0,38.85,38.85,LEGIT
655,8,8,0,0,0,1,1,0,2,0,1,-5.368,18,0,38.85,38.85,FRAUD
683,7,7,0,0,0,0,0,0,1,2,0,7.552,18,0,38.85,38.85,FRAUD
675,17,17,0,0,1,0,0,0,1,4,0,20.056,9,9,12.95,12.95,LEGIT
600,16,16,0,0,1,0,0,0,1,2,1,41.088,28,0,12.95,12.95,LEGIT
369,10,11,1,0,0,0,0,0,1,3,1,-8.816,19,0,38.85,38.85,LEGIT
656,13,13,0,0,0,1,1,0,1,2,0,-24.84,16,2,31.08,31.08,FRAUD
118,12,12,0,0,0,0,0,0,1,3,1,-46.976,11,0,12.95,12.95,LEGIT
655,7,7,0,0,1,1,0,0,2,0,0,-16.024,10,0,25.9,25.9,LEGIT
664,14,14,0,0,0,1,0,0,1,2,1,44.432,7,4,38.85,38.85,LEGIT
656,10,10,0,0,1,0,0,0,1,0,0,-11.32,9,9,38.85,38.85,FRAUD
308,14,14,0,0,0,1,0,0,3,2,1,-0.888,18,1,49.95,49.95,FRAUD
683,12,12,0,0,1,0,0,0,2,0,0,17.896,10,1,38.85,38.85,FRAUD
602,8,8,1,0,1,1,1,0,3,3,1,40.432,9,0,12.95,12.95,LEGIT
120,17,17,1,0,1,1,0,0,1,2,1,16.672,11,0,38.85,38.85,LEGIT
614,9,9,0,0,0,0,0,0,1,3,1,6.632,11,2,12.95,12.95,LEGIT
672,16,16,1,0,1,0,1,0,2,2,0,38.416,12,4,20.72,20.72,LEGIT
430,21,21,0,0,1,1,1,0,1,2,0,-28.216,21,1,49.95,49.95,LEGIT
649,15,15,0,0,1,0,0,0,1,3,1,-25.408,7,0,38.85,38.85,FRAUD
600,14,14,0,0,1,1,0,0,2,0,0,-35.792,7,0,12.95,12.95,LEGIT
127,21,21,0,0,0,1,1,0,1,3,0,15.984,15,0,12.95,12.95,LEGIT
685,11,11,0,0,1,1,1,0,1,3,1,-63.608,7,1,38.85,38.85,LEGIT
128,15,15,0,0,0,0,0,0,1,3,0,38.944,20,3,12.95,12.95,FRAUD
127,19,19,0,0,1,0,0,0,2,3,0,10.632,9,1,25.9,25.9,LEGIT
308,18,18,0,0,1,0,0,0,2,0,0,12.952,11,4,20.72,20.72,FRAUD
685,18,18,0,0,1,1,1,0,2,3,0,0.664,6,4,12.95,12.95,LEGIT
601,10,10,0,0,1,1,1,0,1,3,0,0.464,20,1,25.9,25.9,LEGIT
667,18,18,0,0,1,1,1,0,2,2,1,11.696,21,2,12.95,12.95,FRAUD
649,14,14,0,0,0,0,0,0,1,0,0,29.232,27,0,12.95,12.95,FRAUD
683,9,9,1,0,1,0,0,0,1,3,0,18.392,7,1,38.85,38.85,FRAUD
680,10,10,0,0,1,1,0,0,1,2,0,-54.296,9,9,38.85,38.85,FRAUD
675,15,15,1,0,1,1,1,0,1,2,0,-23.12,7,0,12.95,12.95,LEGIT
649,19,19,0,0,0,0,0,0,1,3,1,-108.608,15,0,38.85,38.85,FRAUD
685,22,22,0,0,0,0,1,0,1,2,0,-43.2,25,1,38.85,38.85,LEGIT
398,14,14,0,0,0,1,0,0,1,2,0,37.368,23,2,49.95,49.95,LEGIT
675,8,8,0,0,1,1,1,0,1,3,0,12.984,9,9,12.95,12.95,LEGIT
649,11,11,0,0,0,1,0,0,1,2,0,-12.152,18,0,12.95,12.95,FRAUD
648,17,17,1,0,0,0,0,0,1,4,0,33.528,19,0,0,0,LEGIT
667,3,3,0,0,0,1,0,0,1,3,0,12.432,26,0,38.85,38.85,FRAUD
369,16,16,1,0,1,0,0,0,2,3,1,18.856,10,3,11.01,11.01,LEGIT
648,17,17,0,0,1,1,0,0,1,3,0,-155.56,6,0,12.95,12.95,FRAUD
166,15,15,0,0,1,0,0,0,1,3,0,18.032,10,1,25.9,25.9,FRAUD
656,10,10,0,0,1,1,0,0,1,2,1,-3.48,9,9,24.95,24.95,FRAUD
308,16,16,0,0,1,0,0,0,1,4,0,-4.728,8,0,38.85,38.85,LEGIT
117,17,17,0,0,1,0,0,0,2,2,0,-43.36,11,1,31.08,31.08,LEGIT
116,21,21,0,0,0,1,1,0,1,0,0,-37.12,20,0,38.85,38.85,FRAUD
649,9,9,0,0,1,0,0,0,1,2,0,22.944,8,0,38.85,38.85,FRAUD
106,11,11,0,0,1,1,0,0,1,2,1,-2.224,23,1,25.9,25.9,FRAUD
602,14,14,0,0,1,1,1,0,1,3,1,16.04,8,0,25.9,25.9,FRAUD
166,13,13,0,0,1,0,0,0,1,3,1,3.872,20,3,12.95,12.95,LEGIT
151,20,20,0,0,1,0,0,0,1,3,0,36.512,8,0,38.85,38.85,LEGIT
362,12,12,0,0,1,0,0,0,1,3,1,18.824,9,9,10.36,10.36,LEGIT
670,9,9,1,0,1,1,1,0,1,3,1,4.232,16,0,12.95,12.95,FRAUD
664,19,19,0,0,1,1,1,0,2,2,0,-1.008,21,1,12.95,12.95,LEGIT
110,12,12,0,0,1,0,0,0,1,3,0,44.568,26,0,38.85,38.85,LEGIT
308,17,17,0,0,0,1,1,0,1,1,1,6.952,16,0,31.08,31.08,LEGIT
166,15,15,0,0,1,0,0,1,1,3,0,29.568,9,9,12.95,12.95,LEGIT
685,12,12,0,0,0,0,1,0,1,2,0,-113.088,12,0,38.85,38.85,FRAUD
128,17,17,1,0,1,1,1,0,3,2,0,22.096,9,9,38.85,38.85,LEGIT
634,15,15,0,0,1,1,1,0,2,3,0,52.904,10,2,12.95,12.95,LEGIT
602,9,9,0,0,0,1,0,0,1,3,0,37.016,23,0,38.85,38.85,LEGIT
601,16,16,0,0,1,0,0,0,1,3,1,15.296,22,0,12.95,12.95,FRAUD
683,12,12,0,0,1,1,1,0,1,3,1,34.424,13,0,38.85,38.85,FRAUD
656,0,0,0,0,1,1,1,0,2,3,0,19.504,20,0,12.95,12.95,FRAUD
308,16,16,0,0,0,0,0,0,1,3,1,-23.504,26,0,12.95,12.95,FRAUD
362,12,12,0,0,0,1,0,0,1,3,0,-46.184,20,3,12.95,12.95,LEGIT
683,20,20,0,0,1,0,0,0,1,3,1,-34.936,10,2,49.95,49.95,FRAUD
683,20,20,0,0,0,1,0,0,1,2,0,29.208,17,0,38.85,38.85,FRAUD
106,13,13,0,0,1,1,0,0,1,3,1,3.8,7,0,10.36,10.36,LEGIT
669,15,15,0,0,1,0,1,0,6,3,1,-1.776,11,2,12.95,12.95,FRAUD
634,10,10,0,0,0,0,0,0,1,3,1,16.768,19,2,12.95,12.95,LEGIT
614,10,10,0,0,1,1,0,0,1,0,0,15.08,28,0,12.95,12.95,LEGIT
601,6,6,0,0,0,0,0,0,1,2,1,44.528,11,2,49.95,49.95,LEGIT
105,18,18,0,0,1,0,1,0,1,3,1,43.32,12,2,25.9,25.9,FRAUD
166,17,17,0,0,1,0,0,0,1,3,0,38.008,10,4,38.85,38.85,FRAUD
116,2,2,0,0,1,0,0,0,1,0,0,20.464,6,0,12.95,12.95,FRAUD
649,15,15,0,0,0,1,1,0,1,2,0,51.768,23,1,12.95,12.95,FRAUD
111,22,22,0,0,0,1,1,0,1,3,0,-19.192,8,0,12.95,12.95,FRAUD
675,13,13,0,0,1,1,0,0,1,3,0,49.728,7,3,10.36,10.36,LEGIT
693,17,17,0,0,1,0,0,0,1,3,0,32.6,7,4,12.95,12.95,FRAUD
693,21,21,0,0,1,0,0,0,1,3,0,55.464,6,2,33.67,33.67,LEGIT
308,7,7,0,0,1,1,1,0,1,3,0,41.664,19,0,10.36,10.36,FRAUD
683,11,11,0,0,0,1,1,0,1,4,1,-28.12,29,0,0,0,FRAUD
685,11,11,0,0,0,1,1,0,1,3,1,45.352,21,2,12.95,12.95,LEGIT
644,15,15,0,0,1,1,1,0,1,2,1,19.024,12,0,38.85,38.85,LEGIT
670,14,14,1,0,0,1,0,0,1,4,0,35.072,9,2,12.95,12.95,FRAUD
649,15,15,0,0,1,1,0,0,1,2,1,-25.224,8,0,10.36,10.36,FRAUD
367,11,10,0,1,1,1,1,0,1,2,0,0.2,6,3,12.95,12.95,LEGIT
648,15,15,0,0,1,0,0,0,1,2,1,-11.584,24,0,31.08,31.08,FRAUD
685,9,9,0,0,0,0,0,0,2,0,0,-98.328,18,6,11.01,11.01,FRAUD
625,12,12,0,0,0,0,0,0,1,3,1,19.64,22,0,12.95,12.95,FRAUD
655,12,12,0,0,0,0,0,0,1,3,0,-17.616,21,0,49.95,49.95,FRAUD
687,20,20,1,0,0,0,0,0,1,2,0,23.04,9,0,11.01,11.01,FRAUD
683,12,12,1,0,0,0,0,0,1,1,1,30,20,0,12.95,12.95,FRAUD
432,7,7,0,0,0,1,1,0,1,3,0,3.008,25,5,38.85,38.85,LEGIT
128,16,16,0,0,1,1,0,0,1,2,0,21.304,6,0,12.95,12.95,LEGIT
649,7,7,0,0,1,0,0,0,1,2,0,-30.632,10,0,12.95,12.95,FRAUD
685,10,10,1,0,0,1,0,0,1,2,0,34.48,20,0,38.85,38.85,LEGIT
648,6,6,0,0,1,1,1,0,1,2,1,26.056,13,0,12.95,12.95,LEGIT
687,9,9,0,0,0,0,0,0,1,3,0,50.424,23,0,12.95,12.95,FRAUD
656,0,0,0,0,1,1,0,0,1,3,1,53.32,7,0,12.95,12.95,FRAUD
649,14,14,0,0,1,1,1,0,2,2,0,24.512,9,3,12.95,12.95,FRAUD
166,10,10,0,0,1,1,0,0,1,3,0,6.68,7,0,11.01,11.01,LEGIT
108,23,23,0,0,1,0,0,0,1,2,0,7.408,9,4,38.85,38.85,LEGIT
648,23,23,0,0,1,0,0,0,1,3,0,35.712,8,0,12.95,12.95,FRAUD
683,18,18,1,0,0,1,0,0,1,3,0,30.192,20,1,38.85,38.85,FRAUD
683,10,10,0,0,1,0,0,0,2,3,1,25.648,9,9,38.85,38.85,FRAUD
648,11,11,1,0,1,0,0,0,2,3,0,36.248,8,4,38.85,38.85,FRAUD
101,16,16,0,0,0,1,0,0,1,2,1,17.72,6,2,20.72,20.72,LEGIT
650,22,22,0,0,1,1,1,0,2,2,0,-9.96,7,0,12.95,12.95,LEGIT
606,11,11,0,0,1,0,0,0,2,0,1,-7.096,12,1,12.95,12.95,FRAUD
656,17,17,0,0,1,1,0,0,3,3,1,-53.024,6,0,31.08,31.08,FRAUD
685,14,14,0,0,1,0,0,0,1,3,0,48.776,8,0,31.08,31.08,FRAUD
655,11,11,0,0,0,1,1,0,1,1,0,-3.04,21,0,38.85,38.85,LEGIT
683,9,9,0,0,0,1,1,0,1,0,0,-5.44,15,0,38.85,38.85,FRAUD
649,21,21,0,0,0,1,0,0,2,2,1,4.136,22,2,38.85,38.85,FRAUD
122,14,14,0,0,1,1,1,0,1,0,0,32.16,26,0,33.03,33.03,FRAUD
683,11,11,0,0,1,1,0,0,1,3,1,-9.96,6,0,49.95,49.95,FRAUD
648,8,8,0,0,0,1,0,0,1,0,0,35.616,21,0,12.95,12.95,LEGIT
644,8,8,0,0,1,0,0,0,2,3,0,-11.6,9,1,20.72,20.72,LEGIT
675,14,14,0,0,1,0,1,0,6,1,1,-28.256,10,3,12.95,12.95,FRAUD
118,16,16,0,0,1,0,0,0,2,2,0,-20.112,9,9,12.95,12.95,FRAUD
685,16,16,0,0,1,1,1,0,1,3,0,-6.984,9,9,38.85,38.85,FRAUD
675,20,20,1,0,0,0,1,0,1,2,1,21.232,20,0,38.85,38.85,LEGIT
356,11,11,1,0,1,1,0,0,1,3,1,-3.24,9,0,12.95,12.95,LEGIT
672,10,10,0,0,0,0,0,0,1,3,0,-3.144,24,0,12.95,12.95,LEGIT
664,14,14,0,0,1,1,0,0,1,3,1,35.104,8,2,12.95,12.95,FRAUD
667,12,12,0,0,1,1,1,0,2,3,0,4.272,18,0,12.95,12.95,FRAUD
166,12,12,0,0,0,0,0,0,2,3,1,11.76,15,0,12.95,12.95,FRAUD
166,8,8,0,0,0,1,1,0,1,3,0,-30.24,15,2,38.85,38.85,FRAUD
667,16,16,0,0,1,1,0,0,2,3,1,17.12,21,0,12.95,12.95,FRAUD
685,7,7,0,0,0,0,0,0,1,3,1,43.968,20,0,12.95,12.95,LEGIT
452,11,11,0,0,1,1,1,1,1,4,0,-33.848,9,2,0,0,LEGIT
614,16,16,0,0,0,1,0,0,1,3,1,-32.84,7,0,12.95,12.95,LEGIT
647,11,11,0,0,1,0,0,0,1,3,0,46.04,23,0,12.95,12.95,FRAUD
120,11,11,0,0,1,1,0,0,1,3,1,24.712,20,0,11.01,11.01,LEGIT
656,11,11,0,0,0,0,0,0,1,3,1,-14,23,0,12.95,12.95,FRAUD
648,20,20,0,0,0,1,0,0,1,3,0,25.976,22,0,38.85,38.85,FRAUD
602,20,20,0,0,1,1,1,0,1,3,1,33.424,6,4,12.95,12.95,FRAUD
685,13,13,1,0,0,0,0,0,2,3,0,14.704,11,0,11.01,11.01,LEGIT
102,14,14,1,0,0,1,0,0,1,3,1,18.96,20,3,38.85,38.85,FRAUD
655,13,13,0,0,1,0,1,0,1,0,0,34.784,9,9,38.85,38.85,FRAUD
683,14,14,0,0,0,0,0,0,1,3,1,-14.792,19,1,25.9,25.9,FRAUD
667,12,12,0,0,1,0,0,0,1,1,0,12.232,9,9,10.36,10.36,FRAUD
308,13,13,0,0,0,0,0,0,2,0,1,16.464,8,0,12.95,12.95,FRAUD
110,17,17,0,0,1,0,0,0,2,3,0,-33.384,9,0,49.95,49.95,LEGIT
398,10,10,0,0,0,1,1,0,1,3,1,29.168,21,0,38.85,38.85,LEGIT
687,12,12,0,0,1,0,0,0,2,3,0,-61.776,19,0,25.9,25.9,FRAUD
450,17,17,0,0,0,1,0,0,1,0,0,-0.168,23,0,49.95,49.95,LEGIT
683,14,14,0,0,0,1,0,0,1,3,0,6.272,7,0,38.85,38.85,FRAUD
649,10,10,0,0,1,0,0,0,1,3,0,-50.608,18,0,49.95,49.95,FRAUD
600,17,17,0,0,1,1,1,0,1,3,1,21.328,14,0,38.85,38.85,LEGIT
625,11,11,0,0,1,1,1,0,1,3,0,-44.432,25,3,12.95,12.95,LEGIT
424,10,10,0,0,1,1,0,0,2,2,1,21.712,11,2,12.95,12.95,LEGIT
655,6,6,0,0,1,1,1,0,1,2,1,-26.84,23,0,12.95,12.95,LEGIT
634,15,15,0,0,1,1,0,0,2,3,1,36.672,6,2,10.36,10.36,LEGIT
649,10,10,0,0,1,0,0,0,1,3,1,39.272,8,0,12.95,12.95,FRAUD
670,21,21,0,0,0,0,0,0,2,3,0,10.016,13,0,11.01,11.01,FRAUD
655,23,23,0,0,0,0,0,0,1,2,1,32.92,19,2,12.95,12.95,LEGIT
104,21,21,0,0,0,1,1,0,1,3,1,-20.104,17,0,31.08,31.08,LEGIT
430,0,0,0,0,1,1,0,0,1,0,0,-41.456,8,2,25.9,25.9,LEGIT
672,14,14,0,0,1,1,1,0,2,0,1,-30.056,8,0,38.85,38.85,LEGIT
649,7,7,0,0,0,1,1,0,1,3,0,-67.048,23,0,38.85,38.85,FRAUD
101,14,14,0,0,0,1,1,0,1,0,0,-20.608,7,0,49.95,49.95,LEGIT
647,15,15,0,0,1,0,1,0,2,3,0,28.872,17,0,38.85,38.85,LEGIT
362,11,11,0,0,1,1,0,0,1,2,0,-0.888,18,0,38.85,38.85,LEGIT
602,20,20,0,0,1,1,1,0,1,3,0,-1.264,20,0,12.95,12.95,FRAUD
614,14,14,0,0,1,0,0,0,2,3,0,24.464,10,0,38.85,38.85,FRAUD
655,14,14,0,0,0,1,1,0,1,2,1,42.8,24,0,12.95,12.95,LEGIT
107,18,18,0,0,0,1,0,0,1,1,1,18.424,7,0,49.95,49.95,LEGIT
683,12,12,0,0,1,1,0,0,1,2,1,18.656,14,0,38.85,38.85,FRAUD
308,15,15,0,0,1,0,0,0,1,3,0,12.128,13,0,38.85,38.85,LEGIT
390,22,22,0,0,1,1,1,0,2,3,0,7.712,10,4,12.95,12.95,FRAUD
428,12,12,0,0,1,1,1,0,1,0,0,16.736,6,4,12.95,12.95,LEGIT
669,9,9,0,0,1,0,0,0,1,3,0,12.736,29,0,38.85,38.85,FRAUD
649,13,13,0,0,0,1,1,0,1,3,1,14.76,21,4,38.85,38.85,FRAUD
655,8,8,0,1,1,0,0,0,1,3,1,-7.624,8,1,12.95,12.95,FRAUD
103,15,15,0,0,1,0,0,0,1,2,1,35.464,18,3,10.36,10.36,LEGIT
649,11,11,0,0,0,0,0,0,1,2,0,-11.056,6,2,11.01,11.01,FRAUD
614,19,19,0,0,0,1,0,0,1,3,0,51.928,10,0,12.95,12.95,LEGIT
649,16,16,0,0,0,0,0,0,1,2,0,1.464,8,2,38.85,38.85,FRAUD
601,15,15,0,0,0,0,0,0,1,3,0,15.792,29,0,10.36,10.36,FRAUD
600,21,21,0,0,1,0,0,0,1,3,0,-18.608,8,0,12.95,12.95,LEGIT
655,19,19,0,0,1,1,0,0,1,0,0,-7.976,6,0,38.85,38.85,LEGIT
664,22,22,0,0,0,0,0,0,2,3,0,35.184,11,0,38.85,38.85,FRAUD
648,18,18,0,0,0,0,0,0,1,3,0,-9.624,25,0,25.9,25.9,FRAUD
648,16,16,0,0,0,0,0,0,1,3,0,8.064,24,0,12.95,12.95,FRAUD
655,11,11,0,0,0,0,0,0,1,2,1,45.488,9,2,38.85,38.85,LEGIT
669,23,23,0,0,1,1,0,0,1,3,0,-34.816,8,0,31.08,31.08,FRAUD
369,11,11,0,0,0,1,0,0,1,3,0,32.448,15,1,38.85,38.85,LEGIT
112,10,10,0,0,1,0,0,0,1,3,1,-31.16,18,0,25.9,25.9,FRAUD
693,15,15,0,0,1,0,0,0,1,3,0,17.048,9,4,25.9,25.9,LEGIT
111,12,12,0,0,1,0,0,0,1,2,0,8.632,7,0,25.9,25.9,FRAUD
106,13,13,0,0,1,0,0,0,1,2,0,-22.2,18,4,34.97,34.97,LEGIT
398,14,14,0,0,1,0,0,0,1,3,0,24.008,9,9,12.95,12.95,LEGIT
656,10,10,0,0,1,1,1,0,1,3,1,21.944,8,0,31.08,31.08,FRAUD
690,13,13,0,0,0,1,0,0,1,3,0,-6.512,14,3,12.95,12.95,FRAUD
614,17,17,0,0,0,1,1,0,1,3,1,-34.392,6,6,10.36,10.36,LEGIT
669,9,9,0,0,0,0,1,0,1,3,1,44.4,22,0,12.95,12.95,FRAUD
630,18,18,0,0,0,0,0,0,1,0,1,-0.696,21,2,12.95,12.95,LEGIT
685,20,20,0,0,0,1,0,0,2,3,1,13.544,13,4,49.95,49.95,LEGIT
675,23,23,0,0,0,1,0,0,1,3,1,-11.216,16,0,12.95,12.95,LEGIT
112,19,19,1,0,1,1,1,0,2,3,0,-32.576,9,0,38.85,38.85,LEGIT
656,19,19,0,0,0,1,0,0,1,3,1,11.648,22,2,38.85,38.85,FRAUD
685,10,10,0,0,0,0,0,0,1,3,0,-3.416,23,2,12.95,12.95,LEGIT
683,14,14,0,0,0,1,0,0,1,0,1,20.984,14,1,38.85,38.85,FRAUD
687,15,15,0,0,1,0,0,0,1,2,0,-7.656,10,1,38.85,38.85,FRAUD
670,19,19,1,0,0,0,1,0,1,2,1,-12.952,19,1,38.85,38.85,FRAUD
693,15,16,0,0,0,1,1,0,1,4,1,-32.776,9,1,38.85,38.85,LEGIT
648,10,10,0,0,0,1,0,0,1,3,0,4.832,21,0,12.95,12.95,FRAUD
607,7,7,1,0,1,0,0,0,1,2,0,38.712,10,0,12.95,12.95,LEGIT
670,14,14,0,0,0,1,1,0,1,2,0,46.264,21,3,38.85,38.85,FRAUD
693,15,15,0,0,1,0,1,0,1,3,1,17.504,13,2,10.36,10.36,LEGIT
669,12,12,0,0,1,0,0,0,1,3,0,26.808,7,2,10.36,10.36,FRAUD
685,11,11,0,0,1,1,1,0,2,3,0,34.376,6,0,10.36,10.36,LEGIT
600,12,12,0,0,1,1,1,0,2,3,0,-9.664,17,0,44.85,44.85,LEGIT
614,19,19,0,0,0,1,1,0,1,0,1,14.728,9,0,38.85,38.85,LEGIT
655,16,16,0,0,1,1,1,0,2,2,1,28.152,6,2,38.85,38.85,LEGIT
650,21,21,0,0,1,0,0,0,1,3,0,14.24,12,0,12.95,12.95,FRAUD
683,18,18,0,0,1,1,0,0,1,2,0,23.432,7,0,38.85,38.85,FRAUD
685,14,14,0,0,1,1,1,0,1,4,0,-4.736,9,9,38.85,38.85,FRAUD
362,12,12,0,0,0,1,0,0,1,3,0,-20.6,17,0,10.36,10.36,LEGIT
356,23,23,0,0,0,1,1,0,1,3,0,44.456,16,2,12.95,12.95,FRAUD
630,9,9,0,0,0,0,0,0,1,3,1,-4.656,26,2,12.95,12.95,LEGIT
670,10,10,0,0,1,0,0,0,1,2,1,2.128,8,0,38.85,38.85,LEGIT
672,20,20,0,0,1,0,0,0,2,3,1,8.928,25,4,11.01,11.01,LEGIT
648,13,13,0,0,1,0,1,0,1,2,0,3.488,10,0,38.85,38.85,FRAUD
669,15,15,0,0,0,1,1,0,1,2,0,-24.92,21,0,38.85,38.85,FRAUD
122,13,13,0,0,1,1,0,0,1,3,1,5.792,12,0,10.36,10.36,FRAUD
113,10,10,0,0,1,0,0,0,1,0,0,5.208,8,2,12.95,12.95,LEGIT
614,9,9,0,0,1,0,0,0,1,0,1,-8.408,8,6,12.95,12.95,LEGIT
428,8,8,0,0,1,0,0,0,2,0,1,35.552,8,0,38.85,38.85,LEGIT
655,6,6,0,0,0,0,0,0,1,2,1,-43.568,16,6,12.95,12.95,LEGIT
649,15,15,0,0,0,0,0,0,1,0,1,58.64,23,0,38.85,38.85,FRAUD
675,0,0,0,0,1,0,0,0,1,3,0,49.976,8,0,38.85,38.85,LEGIT
308,13,13,0,0,1,1,0,0,1,0,0,24.888,6,0,12.95,12.95,FRAUD
453,10,10,0,0,0,1,1,0,1643,4,1,-30.328,8,4,0,0,LEGIT
127,11,11,0,0,1,0,0,0,2,2,1,5.32,7,5,31.08,31.08,LEGIT
670,20,20,0,0,0,1,1,0,1,3,0,-27.568,17,0,12.95,12.95,FRAUD
648,16,16,0,0,0,0,0,0,1,3,1,28.16,21,0,38.85,38.85,FRAUD
614,9,9,0,0,0,1,1,0,1,3,0,33.704,21,0,49.95,49.95,LEGIT
634,9,9,0,0,0,1,1,0,1,3,1,-32.792,19,0,38.85,38.85,LEGIT
649,19,19,0,0,0,0,0,0,3,2,0,-104.896,13,0,12.95,12.95,FRAUD
614,17,17,0,0,1,0,0,0,2,4,0,34.24,7,0,12.95,12.95,LEGIT
428,14,14,0,0,1,1,1,0,1,2,1,47.352,8,8,25.9,25.9,LEGIT
308,8,7,0,0,0,1,1,0,1,3,1,-16.704,18,0,49.95,49.95,LEGIT
428,5,5,0,0,0,1,1,0,1,3,0,18.352,22,0,49.95,49.95,LEGIT
166,21,21,0,0,1,1,1,0,1,0,0,24.12,8,0,38.85,38.85,LEGIT
630,14,14,0,0,0,1,1,0,1,3,1,30.664,18,5,10.36,10.36,FRAUD
670,12,12,0,0,0,1,0,0,1,4,1,21.752,17,1,0,0,FRAUD
634,20,20,0,0,0,0,0,0,2,2,1,-1.872,8,2,12.95,12.95,FRAUD
655,15,15,0,0,1,0,0,0,1,3,0,14.936,9,9,12.95,12.95,FRAUD
151,13,13,0,0,1,1,0,0,3,3,1,30.304,10,0,12.95,12.95,LEGIT
127,13,13,1,0,0,1,0,0,1,0,1,15.752,17,0,49.95,49.95,LEGIT
369,12,12,0,0,1,0,0,0,1,3,0,-28.848,8,0,12.95,12.95,LEGIT
644,9,9,0,0,0,1,0,0,2,3,1,-17.536,23,0,10.36,10.36,LEGIT
450,14,14,0,0,0,0,0,0,1,2,0,41.608,19,0,10.36,10.36,LEGIT
115,23,23,0,0,1,0,0,0,2,2,0,33.552,9,6,12.95,12.95,FRAUD
655,9,9,0,0,1,1,1,0,4,2,1,6.168,7,0,38.85,38.85,FRAUD
614,11,11,0,0,1,1,1,0,2,3,1,3.016,12,3,31.08,31.08,LEGIT
683,19,19,0,0,1,1,0,0,2,3,0,-39.736,6,0,38.85,38.85,FRAUD
128,18,18,0,0,1,0,0,0,1,3,0,34.904,9,9,12.95,12.95,LEGIT
693,14,14,0,0,1,1,1,0,1,3,0,33.408,20,1,25.9,25.9,FRAUD
601,11,11,0,0,1,0,0,0,1,0,0,5.24,8,0,12.95,12.95,LEGIT
672,16,16,0,0,0,0,0,0,3,3,0,50.712,8,4,31.08,31.08,FRAUD
112,23,23,0,0,0,0,1,0,1,2,0,14.296,8,1,49.95,49.95,FRAUD
685,12,12,0,0,1,1,1,0,2,3,0,7.32,9,0,25.9,25.9,LEGIT
123,1,1,0,0,1,0,0,0,2,3,0,-32.36,15,3,10.36,10.36,FRAUD
685,17,17,1,0,1,1,1,1,1,3,1,-18.28,10,2,10.36,10.36,LEGIT
614,16,16,0,0,1,0,0,0,1,2,0,-43.496,8,0,20.72,20.72,LEGIT
649,19,19,0,0,1,1,1,0,1,2,1,0.632,9,9,49.95,49.95,FRAUD
103,10,10,0,0,1,1,1,0,1,0,0,-17.664,9,9,12.95,12.95,LEGIT
124,14,14,0,0,0,0,0,0,1,1,0,47.8,7,0,38.85,38.85,LEGIT
116,21,21,0,0,1,1,1,0,3,3,0,-8.344,9,0,49.95,49.95,LEGIT
648,18,18,1,0,0,0,0,0,1,3,1,44.552,18,0,38.85,38.85,FRAUD
453,0,0,0,0,0,0,0,0,1,4,1,-3.176,11,5,38.85,38.85,LEGIT
398,8,8,1,0,1,1,0,0,2,3,1,19.224,8,0,20.72,20.72,LEGIT
693,4,4,0,0,1,1,1,0,1,3,1,22.936,11,0,38.85,38.85,LEGIT
679,9,9,0,0,1,0,1,0,3,2,1,10.144,14,4,11.65,11.65,FRAUD
115,0,0,1,0,1,1,0,0,2,3,1,16.816,7,0,12.95,12.95,LEGIT
685,14,14,0,0,1,0,1,0,1,3,0,-21.456,14,3,10.36,10.36,FRAUD
195,13,13,0,0,0,1,1,0,2,2,0,-25.328,17,0,49.95,49.95,LEGIT
430,19,19,0,0,0,0,0,0,1,3,1,-32.888,20,1,12.95,12.95,LEGIT
649,14,14,1,0,1,1,1,0,1,2,1,18.976,11,0,38.85,38.85,FRAUD
685,21,21,0,0,1,1,1,0,2,3,1,30.032,11,0,47.52,47.52,LEGIT
430,18,18,0,0,1,1,0,0,1,3,1,-10.736,11,0,12.95,12.95,LEGIT
670,14,14,0,0,0,0,0,0,1,3,0,-9.808,7,0,38.85,38.85,FRAUD
683,13,13,0,0,0,1,1,0,1,4,0,57.312,14,0,0,0,FRAUD
655,12,12,0,0,0,1,1,0,1,4,1,-54.848,24,0,0,0,LEGIT
672,14,14,0,0,1,0,0,0,1,3,0,43.656,11,4,12.95,12.95,LEGIT
648,10,10,0,0,1,0,0,0,1,3,0,-9.8,6,0,11.01,11.01,FRAUD
670,14,14,0,0,0,1,1,0,1,0,0,-27.12,15,5,38.85,38.85,FRAUD
664,22,22,0,0,1,1,1,0,1,3,1,-62.328,16,0,38.85,38.85,LEGIT
685,15,15,0,0,1,1,0,0,1,3,1,48.592,6,2,12.95,12.95,FRAUD
685,23,23,1,0,0,1,0,0,1,3,1,39.096,10,2,31.08,31.08,LEGIT
625,15,15,0,0,1,0,1,0,1,4,0,22.16,10,1,12.95,12.95,LEGIT
685,23,23,0,0,1,1,0,0,2,3,0,28.552,10,2,49.95,49.95,LEGIT
679,10,10,0,0,1,0,0,0,2,2,0,-0.848,8,0,12.95,12.95,FRAUD
